Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
"Right. Like if you know, if I was doing the sales pitches, we could blow it out of the park. I mean, we'd be multimillionaires by now. So You know, it would get rid of all that, you know, the grunt work type of stuff, if I just did it myself,",story,3_31,P,id,
does it frustrates you that you're not calling for every task?,symp/reasoning,3_32,T,irq,
"You're not recognized sometimes, but I've gotten really good at reminding people that they shouldn't be calling on me for every task. Because I'm, you know, sometimes you just have to show them, you know, I'm better than that person, or I could do it better. And I'm really good at that type of communication. So I've been able to secure a lot of positions that weren't given to me at first, because they realize like, Oh, she's better at it. So they can see your talent. ",symp/reasoning,3_33,P,id,
So they recognize you most of the time.,symp/reasoning,3_34,T,crq,
No I mean most of the time. Yeah,inactive,3_35,P,cd,
How long have you been with this particular employer?,routine,3_36,T,irq,
"Um, maybe like six months, six months, maybe? Eight months. Okay.",routine,3_37,P,id,
Can you tell me about the job you've had prior like what happened there?,routine,3_38,T,irq,
"an AI algorithm. They, so I got it, I got it to a really, you know, large leadership position. And then, you know, the other VP couldn't really see, see what I was going for. She couldn't relate to me and she, you know, she, she wasn't from the same type of like collegiate backgrounds that was kind of an issue. So I just outgrew what they had to offer. And then this company came in and made this tremendous offer with the you know, it was just, it was just fantastic. So I just had to make a move that was more strategic for me. And you know, that I could that I could even reach more. You know, I didn't I didn't want to be satisfied there.",story,3_39,P,id,
You want to you want to shoot higher. You want to accomplish something greater?,symp/reasoning,3_40,T,yq,
Yeah.,inactive,3_41,P,ack,
more. So more stuff. You've already achieved some level of popularity.,symp/reasoning,3_42,T,yq,
Yeah.,inactive,3_43,P,ack,
"Alright, so your last ploy or the one before the place you work now, you just outgrew that. Can you tell me how that interaction went? Like? Did you quit? Or did they encourage you to leave? Like, what happened to kind of the last moments of that job?",symp/reasoning,3_44,T,irq,
"Um, well, I mean,",inactive,3_45,P,gc,
So you initiate it and you quit. At the same time. They had a few issues with type issues they have.,symp/reasoning,3_46,T,,
"They just said I you know, I talked too much or something like that, or I think there was an issue with somebody I was working with or something. But it was really it was another situation that just didn't. We just we weren't, we weren't communicating well, but in the end I had to do what was best for me. So because afterwards they were calling me and trying to get me back, but I was already here so that I wasn't gonna go back there.",symp/reasoning,3_47,P,id,
So I have to quit the pursuit you to come,symp/reasoning,3_48,T,,
yet for them again. Yeah. Which I told them was gonna happen.,inactive,3_49,P,,
You predicted that when you left,inactive,3_50,T,irq,
"Yeah, it was like you're gonna you're gonna miss me cuz I'm the reason this company is flourishing.",story,3_51,P,id,
So what did you tell them when they offered you,story,3_52,T,irq,
the chargeback that I was had gotten a phenomenal job and it was way better and that they lost it and they could just deal with it.,story,3_53,P,id,
"So you rejected them at that point, okay.",story,3_54,T,crq,
"Yeah. And I, you know, I want to make my boss happy, but I feel like it would be good. You know, I don't want to make people feel bad because they're inferior to me. And because they're not as successful. So if I could learn how to even talk with them so that I'm not, you know, so they don't feel bad about themselves.",story,3_55,P,cd,
"It's your boss putting, I mean, she encouraged you to come here today. Is she putting any pressure on you? Like, is this something that's strongly encouraged mandatory?",story,3_56,T,id,
I think it's strongly encouraged. I think she has a promotion for me in mind. So it's probably just to set me up for that.,inactive,3_57,P,od,
"So she's trying to help you for the future. Another advancement. So Sam, I'm going to get you on the calendar is to see a counselor open later this week. Is that work for you? okay? That does. So I'll get you set up for that. I really appreciate you taking the time with me it was helpful origin to see a counselor and we'll go from there. ",routine,3_58,T,yq,
Yeah. Sure. Thank you,inactive,3_59,P,ack,
summary,"The patient feel they are superior to others. The patient feel they are so intelligent that other people can't reach their level. The patient feel they are currently 7 on 10 but would like to blow out of the park. The patient is recruited for prestigious classes, speak at places, give advice to people and so good everything that it is a lot of stress. The patient feels they make other people jealous. The patient thinks they should be at a more significant job position at their job. The patient feels they should be all the presentations at work since it would be clear for everyone if they did. The patient feels recognized at job most of the time. In their previous job, they were at a large leadership position. However their colleague VP wasn't from the same collegiate background as the patient. The patient felt they outgrew the company and when their current company came with a tremendous offer, they made the switch. The patient was called by the previous company but the patient commented they got a phenomenal job now. The patient wishes to make the boss happy. The therapist offers to see a counselor later that week.",,,,
primary_topic,Intelligence,,,,
secondary_topic,Coworkers-company,,,,
