Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
"So getting a full experience is really important, too. It sounds like throughout your life, you know, you talked about wanting to make the most of your high school experience. And now you're looking at how you can enrich your life in other ways. How do you think drinking too much would fit into, you know, being able to experience life to its fullest?",story,73_31,T,od,
"I guess it could interfere with allowing myself to feel the effects of living life to the fullest. But I wouldn't want to tamper with drinking too much. Like, often, just because I'm I know, I've seen the consequences that drinking has on people and I know that I would never want to get to a degree where I need to drink constantly, every single day. I don't want to ever get to that point. ",story,73_32,P,gc,
"Okay. So just to kind of summarize what you've told me so far, you're you're drinking pretty regularly, but you are trying to limit yourself you feel like three drinks maybe is probably the maximum that you can drink before you're having some of these negative consequences. And you feel better if you limit yourself to three or less,",routine,73_33,T,crq,
"yeah, feel more in control",routine,73_34,P,cd,
"and then kind of looking ahead. You don't want to Find yourself being someone who's drinking all the time or someone who feels out of control with their drinking that you've seen that maybe in other people's lives, and it's not appealing to at all. And and you do have some big goals for your life that you want to achieve, that drinking too much could also interfere with. So where do you think you want to go from here with with regard to your drinking?",story,73_35,T,irq,
"Maybe now that I know, my limits to an extent, I kind of don't want to push it. So, so much. Now that I know what I can do and where I can go. I would like to mitigate that as much as possible. I just want to I want to have fun being me. But I don't want me to be influenced by alcohol. So much. Like I want to live the sober life to an extent, but I know that alcohol is just gonna tamper with it.",story,73_36,P,od,
"So for right now It feels like a reasonable goal for you would be to sort of limit your drinking and make sure you're, you're stopping three, for example, or maybe even limiting the number of times that you're drinking.",symp/reasoning,73_37,T,gc,
"Yeah. And like not, like not drinking, like in the mornings or just just strictly for social purposes like not just to not have it around, like, I don't want to have it like in my fridge, if my parents have it. I don't want to I don't want to have to deal with it. ",symp/reasoning,73_38,P,gc,
Okay. What do you see as some benefits to that?,routine,73_39,T,ack,
benefits and,routine,73_40,P,gc,
sticking to those limits?,routine,73_41,T,irq,
"I guess I could definitely be, I could live a more fulfilled life to an extent like I could possibly be more productive, more efficient in my work and where I can possibly be in the next few years of my life. And I think that by not drinking, I will definitely have a better effect on my life.",story,73_42,P,id,
"Yeah, I think taking steps to limit and cut back on your drinking is a really good idea. And I really appreciate you taking the time to talk with me about it and being open and honest question. You know, if you don't mind, I would like to talk to probably about this in a couple weeks or a couple months and just kind of check in how things are going. Right. All right. Sounds good. ",routine,73_43,T,gc,
Thank you very much.,inactive,73_44,P,gt,
summary,"The patient drinks beers whenever they are at parties. They drink every other weekend whenever there is a basketball or football game. The patient does not drink when they have productive work to do, and let loose completely on days they drink. But not so good things is the patient has become sick by mixing drinks and also by losing control and overdrinking. The patient three to four beers are acceptable on a given night. The patient feels crossing the limit is drastic and more out of control. The patient's life goal is to travel to the fullest. The patient agrees to limit drinking to three beers, and restrict only to social purposes. The patient wishes to be more productive and efficient at work in next few years of their life. They understand not drinking will have better effects. The therapist schedules another session in couple weeks or couple months. ",,,,
primary_topic,drinking,,,,
secondary_topic,party-travel,,,,
