Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
"So what I'm getting here right now is that if you do want to quit, yeah, yeah. And it's just partly because this alcohol is divided into the arguments with Henry and his positive SSL relationship. Yeah. I know we spoke about earlier and I know you don't really like like the idea of it but what do you know about it? Like what's your one shed some light on that",story,42_18,T,irq,
"it's a place where alcoholics go to discuss their problems and like I said, I'm not an alcoholic.",routine,42_19,P,id,
"Well, you're a different multiple philosophy life and this share the drinking stories, and everyone just kind of helps each other through this journey of being sober together. Okay? I know you don't want to join a at this point in time 10 times but hypothetically speaking, generally consider joining it maybe later on down the road.",story,42_20,T,irq,
If this is what I have to do to get my guy back and I'll do it.,routine,42_21,P,id,
"Okay, well on a scale of one to 10 being like for sure. And one being not really sure about it at all. What would you say where you are on the scale with God any? ",routine,42_22,T,irq,
"You put it that way? Everything I told you, I would say Six, ",routine,42_23,P,crq,
six. Yeah.,routine,42_24,T,ack,
"Well, it's all about, it's all about Henry at the end of the day, it's it matters to me if I want to keep this engagement, and I will do anything for that man. So of course, this is what I have to do in this. This is him. Let him tell you, his relationship with me. And I'm with him is so much more important to me than drunken nights at a bar.",story,42_25,P,gc,
"I love you, man. Like I said.",routine,42_26,T,gc,
I'll tell him that.,routine,42_27,P,gc,
"Yeah. So right now we're sitting at a six or what needs to happen. Maybe we can jump that money or nine,",routine,42_28,T,od,
"um, you know, like, flexible hours, maybe that isn't even an option. Um, also, maybe there's maybe there's a place nearby somewhere like nearby My house, I'll be great. So I have to use gas because it's expensive already to go to work and it's far anyway. And I'm like, I guess, I guess it has to do with attitude as well. I don't want to sit there in a circle like this and somebody judging me because the way I look in my drinking habits and all that, so I guess I'm just looking for a good vibe, you know, I don't want to be judged or labeled.",story,42_29,P,id,
"Now, all of these are like very understandable. I mean, it's just Of course, you want some in a meeting to be close to us. You don't have to commute so far. And yeah, we all have very busy schedules. Now the fit is very busy schedule. It definitely makes sense. And of course, the environments I mean, if you're not happy, they're just a human a learning environment. If you're not comfortable there, then it's very hard for you to you know, to be in that environment. Yeah. blotchy today, I was wondering if it's okay with you, I can give you this for sure. It's just for a median. You're really close to your location where you live, okay, and my number is also on there. Give me a call if you have any concerns. And also, I just want to thank you today for sharing me your stage of drinking. And I know it's not, you know, easy to just notice. No, it's a very sensitive subject. Yeah. So I want to thank you",story,42_30,T,id,
. Thank you for listening to me. No one's has actually sat down and talked to me about anything. I feel like you shed some light on an issue. So thank you. You're very welcome really means a lot.,inactive,42_31,P,gt,
"You're very welcome. And if it's okay with you, perhaps we can schedule another follow up meeting. I'd say about two weeks or so.",routine,42_32,T,gt,
"Yeah, that sounds fine. Yeah, that's okay. Two weeks work. Two weeks. Yeah.",inactive,42_33,P,gt,
summary,"The patient got some stitches and has been in a firefight. The patient was out with their girls, where a girl bumps and pushed the patient's drink. One thing led to another, it was blur and the cops showed up. The patient was intoxicated during the firefight and is offended be called an alcoholic. The patient feels alcohol helps to relax and socialize with friends. The patient's life has been affected because her boyfriend Henry would be disappointed. Henry feels that the patient is altogether a different person when drunk and it is a lot of stress for the patient. The patient loves Henry so much. The patient is asked about community where different people share the drinking stories, and everyone just kind of helps each other through this journey of being sober together. The patient says a six on ten for joining that community. The patient finds hassles in joining community in terms of flexible hours, reaching the place if it is far away, and also people judging the patient looking at their drinking habits. The therapist offers a place which is close to the patient's house and asks to call them if needed. The patient is glad to have talked about this. The therapist schedules another meeting in two weeks. ",,,,
primary_topic,Behaviour,,,,
secondary_topic,alcohol-fighting,,,,
