Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
like 6:30.,routine,17_55,P,id,
"That's a good time for you. As the time you can get out of house,",routine,17_56,T,crq,
"yes, off work. And give me a little bit of time to get home and change and out the door. Because if I, if I make it too late, I'm not going to go",routine,17_57,P,cd,
"6:30 is kind of a good, that's a good time. Yeah. 630 good. So we'll start with that objective. The Walking Every Wednesday at 630 for every amount of time are comfortable with. So, the homework is a little trickier, right? This is about spacing it out. Okay? So the homework assignments, they're stressing you out. How much time did they take? Last few few questions. How much time do they take to complete? Generally? Like an hour? So",story,17_58,T,irq,
it depends on the assignment.,inactive,17_59,P,id,
If you had the average of,inactive,17_60,T,irq,
the average two hours,symp/reasoning,17_61,P,id,
"let's go to worst case, let's go two and a half hours just to cover code worst case will generally be the worst case.",inactive,17_62,T,orq,
"Maybe it depends, because",inactive,17_63,P,od,
"when we get three, ",inactive,17_64,T,orq,
"yeah, the second",inactive,17_65,P,od,
"two to three hours, okay. And then how much time do you have when it's assigned to when it's due usually",symp/reasoning,17_66,T,irq,
Maybe a couple of weeks.,inactive,17_67,P,id,
A couple weeks. Yeah.,symp/reasoning,17_68,T,orq,
"I get distracted. So a little distracted. So it's, you know, I start reading and I'll fall asleep or I get distracted by something. And then before you know it, the time is gone. And I'm rushing at the end to get it shown up to try and get it all done.",story,17_69,P,od,
"So I was ready to do the work to ease into the last Okay, yeah, I could see how that would be stressful. what day of the week isn't usually a Sunday.",routine,17_70,T,irq,
On Tuesdays on Tuesdays.,routine,17_71,P,id,
"So you have Tuesday, and then you have another Tuesday and the week after that, you have three hours of work. And those two weeks.",routine,17_72,T,crq,
shipping. Okay?,routine,17_73,P,cd,
"Yeah, will be the first day and time but kind of like when you specified Wednesday 630 that's gonna be a walking time, right right at the time, and you can start the homework because the first time",routine,17_74,T,ci,
I'm come back from my walk on Wednesdays.,routine,17_75,P,ack,
How long do you foresee,routine,17_76,T,irq,
"Well, normally only half an hour.",routine,17_77,P,id,
"So to get some time to decompress and round Alright, so from eight to nine on Tuesday, or Wednesday, on Wednesday, you'll get the first third of the homework. And then and then just stop. Okay, that'd be that'd be done for the night. Okay. All right. That's some big plans. How about that second hour?",routine,17_78,T,orq,
I'll get started.,routine,17_79,P,od,
"Thursday, so it's just one day apart.",routine,17_80,T,crq,
"Yeah, that's due Thursday.",routine,17_81,P,cd,
"Oh, do come Thursday. Yeah. an hour. Yes. And what hour do you have in mind?",routine,17_82,T,irq,
Thursday's,routine,17_83,P,id,
"So but 7070 so one night, Wednesday be at nine o'clock. And then on Thursday, seven nine was two hours. Seven days. Sorry. Okay. So now just the last hour remains",routine,17_84,T,irq,
"Sunday, Sunday",routine,17_85,P,id,
"through Sunday. Okay. So you you want to get everything done from Tuesday to Sunday night? Yeah, the rest of that time off. Yeah. Okay. Okay. Sure that's achievable. That seems like you're, you're getting a lot in there, but you think you can do it?",routine,17_86,T,orq,
"I can try. Okay. Yeah,",routine,17_87,P,od,
"that sounds good. All right. What time Sunday,",routine,17_88,T,crq,
Sunday around five,routine,17_89,P,cd,
"to five to six, five to six.",routine,17_90,T,crq,
Yes.,inactive,17_91,P,cd,
"And I'm assuming it won't run over because we kind of have to be on the high side, but if it did, I would be able to go five to seven So that's kind of like, yeah, flexible time there. Yes. So what would that feel like to get your homework done?",story,17_92,T,irq,
But it would be a relief.,symp/reasoning,17_93,P,id,
"Okay. So, and there's a potential backup plan I see in here is that if something happens on Sunday, where you need more time, and you don't want to stress, you still have that Wednesday after you walk bacon. Yeah. So that could be like your, your backup. Yes, that makes sense. Yes. Because you still have another six days to have done after that. Right. All right. So all those seem realistic and achievable.",inactive,17_94,T,yq,
It does.,inactive,17_95,P,ack,
Every so many Fridays.,inactive,17_96,T,crq,
every friday,inactive,17_97,P,cd,
"So, so this is this isn't every Friday commitment. Right, this thing?",routine,17_98,T,irq,
Yeah. But one Friday is generally it's maybe,routine,17_99,P,id,
"about two hours, two hours. So two hours every Friday. There's something really enjoyed though. So and it sounds like you look forward to it. Yeah. So Friday, two hours, I guess. Yes. afternoon or evening. Evening. Okay.",story,17_100,T,ci,
"Yeah, I mean, if I if it was something that came up that I really had to get done is not like I can't not go. So it won't be managed, right?",inactive,17_101,P,ack,
"Yeah. Good. Okay. So that was the last objective this is. This is I guess about a whole day commitment, right? Because you go to the beach, it's an hour drive, so you probably wouldn't want to go down for just a few hours. More like the whole day, would they?",symp/reasoning,17_102,T,orq,
"That would be more like a Saturday. But of course, it wouldn't be every Saturday.",story,17_103,P,od,
"So how many times and say a month, like once? Once a month? Okay. So you go down on Saturday morning and come back?",story,17_104,T,irq,
Yes.,inactive,17_105,P,id,
"That's something to look forward to. Yes. Is that something that would be okay, in terms of like, because on Friday night, potentially, you'd be out. Right and then Saturday.",routine,17_106,T,orq,
"Yeah, if I, if all those Saturdays that I know that I'm going I could not be out too late on that.",routine,17_107,P,od,
"Okay, that's a good idea. So you kind of make sure you restrict how long you stay out? Yes. When you know that Saturday is coming",routine,17_108,T,irq,
"or not go at all, that's fine. Either way,",routine,17_109,P,id,
"just take a break that time. Yes. Restore. All right. So that's four separate objectives. And what I want to do since I've kind of made a lot of specific notations here, I want to take a moment just take a break, and print this up for you. Okay, we'll work on the rest of your goals next time but I want you to have this so you can get started on it right away. So before I print these up as a changes you want to make",story,17_110,T,ci,
"um, I would like to try that",inactive,17_111,P,ack,
"And if it doesn't work, can we tweak? Oh yeah, we can always make changes. Maybe certain things will work really well. It Certain things, we'll have to take off the list altogether, maybe substitute something else. Yeah, we can, we can make edits to it the whole time you're here. Okay, we can just make a document that changes as as needed. But if you think it's a good starting place, I'll go and print this up as it is, and give you a copy and we can resume with today's session. And then next time I see in a week, or call the rest of the treatment plan. Beside the plan, yes. Thanks, Allison. ",routine,17_112,T,irq,
Thank you.,inactive,17_113,P,gt,
summary,"The patient has felt a little depressed and wish to reduce those feelings. The patient has been stressing out doing homework and walking has helped them before to give some relief. The therapist clarifies organizing homework differently in small bits will help instead of last minute. The patient enjoys singing as it is a social activity. The patient also loves going to the beach and visiting their aunt. The therapist works out a plan with the patient. The plan is to walk every wednesday at 6:30 for the amount of time they are comfortable with. The patient would take three hours at max to complete their homework. The plan discussed is to do homework on wednesday right after the walk, then on Thursday and Sunday. The patient agrees all those feel realistic and achievable. The patient also adds a two hour plan on Friday evenings which is not every Friday. The therapist finally adds the whole day commitment to drive down to aunt's place once a month on any saturday. The therapist documents this plan and would review in the next session in a week.",,,,
primary_topic,distraction,,,,
secondary_topic,assignment-time management,,,,
