Utterance,Sub topic,ID,Type,Dialogue_Act,Emotion
a lot of commitment and a lot of time that I just don't have the motivation to be putting in.,routine,70_49,P,gc,
"I think that's wise to recognize that right up front, I'm given the research on pets any kind of pet, and how it helps people sustained from alcohol and drug usage. I'm wondering if there is another option that you might consider. ",routine,70_50,T,gc,
Maybe. What do you have in mind?,routine,70_51,P,crq,
"I'm thinking, do you like pets that aren't don't require such a commitment?",symp/reasoning,70_52,T,cd,
That's a good idea. I didn't think about that.,symp/reasoning,70_53,P,id,
Because a dog is the dog is a large commitment.,routine,70_54,T,gc,
"Yeah. You know, there's all kinds of animals, snakes or fish or something.",routine,70_55,P,gc,
"Hey, snakes ! fish, that would definitely be a star these animals that you like. ",routine,70_56,T,gc,
Yeah.,inactive,70_57,P,gc,
" All right, I think it's important that you have an animal that you like and that you can relate to. Alright, so in the final goal was to find and join a support group for people that were trying to be abstinent from marijuana. How did you make out with that?",routine,70_58,T,irq,
"I look into it. But like, I went to the first the first meeting, and I just felt like, like, those people were bought on the barrel and I was just not I just didn't fit in with that crowd where they are not in that place.",symp/reasoning,70_59,P,id,
So you made the effort to go and you went,routine,70_60,T,crq,
"I couldn't, I just didn't want to stay.",routine,70_61,P,cd,
And so you didn't stay the whole time.,routine,70_62,T,yq,
Right.,inactive,70_63,P,ack,
And so you left early because you felt you didn't feel and you they were the bottom of the barrel and you're still higher functioning.,routine,70_64,T,yq,
Yeah,inactive,70_65,P,ack,
I can definitely understand I'm wondering if there is any purpose for you joining some sort of support group to help you. what Do you think?,routine,70_66,T,irq,
See there could be some positive. I just don't I don't I just don't see it that much at this point.,routine,70_67,P,id,
And what might be some positives that you would get out of the support group?,routine,70_68,T,irq,
"Well, I would, I would probably be able to relate to people in the same kind of situation. And maybe it's just a positive to be able to have connection with people like that. I'm not sure.",routine,70_69,P,id,
"So you're you're saying that the past of being in a support group would be that you'd get a chance to relate to other people who are on that same journey, and to have connections with other people. And again, I can send you information that will show you that that just these two items alone are incredibly helpful for not only decreasing or being abstinent from pot, but from increasing the feel good hormones in your body, the connection and the relating to other people. It might be similar when you were younger, you had mentioned last week that you were a hockey player. And so you had support that was sort of like the team was sort of like a support group. I'm wondering if you could relate to people in head connections and wondering if you could see a support group as a team.",story,70_70,T,irq,
"Yeah, it would probably be the same kind of situation like Essentially, people in a support group are all there for the same goal. So it's kind of like in hockey. Very important there to win. Mm hmm.",symp/reasoning,70_71,P,id,
"And do you remember when you were playing hockey, how it felt to be encompassed in that team? ",routine,70_72,T,irq,
"Yeah, it was good. ",routine,70_73,P,id,
"It gave. And that's because of those good feeling hormones that come in neurotransmitters that come throughout your body when you have those connections. So how committed do you think you are? If I were to send you a list of support groups? So you could try out some others? Where there weren't the bottom of the barrel? As you say, there? how committed Do you think that you would be trying out at least two of them this coming week?",routine,70_74,T,irq,
"Probably eight, or 10. Yeah.",routine,70_75,P,id,
"Wow. What made you say an eight rather than a four, five was just",routine,70_76,T,gc,
"a team analogy, I think is a good analogy.",routine,70_77,P,gc,
So you thought How you remembered. You remember how you felt when you were on the team and how it gave you that sense of connection?,routine,70_78,T,irq,
"Yeah. And also, you know, I don't have to be the mean, if, if I think of it as a team, maybe I would be like the star on the team, because I'm not quite so bottom of the barrel. Maybe",routine,70_79,P,id,
"I love that analogy. Good thinking. It's thinking, Bruce. That's excellent. Wow. Well, just to summarize, today, you came in, you had made some progress, but you had some stumbling blocks. You have decided that whether it's rain or shine, you're going to run anyway, because you're going to have you raincoat and you're going to embrace more of your positive friends rather than the friends that are not such a good influence on you and getting a pet rather than getting it Dog, you're going to look into getting a snake or what was the other thing? ",story,70_80,T,gc,
"Oh, fish. Yeah.",routine,70_81,P,id,
" Okay. And in terms of a support group, I will send you a list of support groups. And you feel that on a scale of one to 10, that you're about an eight, and actually carrying through and trying out two of these support groups, because of the hockey team analogy. Great job. So overall, how would you rate today's session? ",story,70_82,T,yq,
"It was good, very good.",routine,70_83,P,ack,
"And if we were to put it on a scale of one to 10,",routine,70_84,T,irq,
eight,routine,70_85,P,id,
"out of eight. All right, we did get in if we did an eight.",inactive,70_86,T,gc,
"All right, ",inactive,70_87,P,gc,
way to go.,inactive,70_88,T,gt,
Thanks.,inactive,70_89,P,gt,
All right. Thanks,inactive,70_90,T,gt,
summary,"The patient has had a positive urine test analysis for marijuana. The therapist and patient were working on ways to cut down or extinguish marijuana altogether. The patient did not exercise by running because it was raining and this resulted in more usage of marijuana. On therapist's nudge, the patient agrees they could use a raincoat and ensure they go for running. They did not want to hurt their friends' feelings and hence ended up hanging out with them and using marijuana. The patient rates three out of ten for motivation to meet friends who don't use marijuana. The patient recalls outdoor activities and healthy lifestyle with these friends. The therapist discusses another option to take a pet and is left to patient to decide on the animal they can relate to. The therapist clarifies the postive effects of support group in improving abstinence, and brings analogy with a hockey team as the patient plays hockey. The patient rates eight on ten of attending a support group. The patient rates the therapy session as eight on ten. ",,,,
primary_topic,marijuana,,,,
secondary_topic,friends,,,,
